Job Title,Company Name,Location,Date Scraped,Job URL,Job Industry,Job Type,Job Seniority,Job Description
1,"Clinical Project Managers, Cardiovascular Renal Metabolic",IQVIA,"Madrid, Community of Madrid, Spain",2021-08-25,https://es.linkedin.com/jobs/view/clinical-project-managers-cardiovascular-renal-metabolic-at-iqvia-2568172452?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=Y9XqF7g5Slx9%2BsHcEU7U6g%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,Pharmaceuticals,"Employment type
Full-time",Not Applicable,"CVRM Senior CPM Evergreen **Qualified applicants will have a demonstrated background managing medium to large sized, multiple and full service, global trials in at least one of the following therapeutic areas: Cardiovascular, Renal and Metabolic/Endocrinology    IQVIAs is a global team of professionals dedicated to assisting our clients in driving healthcare forward and enabling medical breakthroughs that advance healthcare and patient treatment options around the world, We are looking for a Senior Clinical Project Manager with experience in experience to join our innovative and dynamic group.  This is an important and high-profile role within Project leaders are the people who lead the delivery of our studies bringing drugs to market faster and ultimately improving patients’ lives. It is a role that requires you to liaise directly between IQVIA functions and the customer, acting as that accountable point for delivery and quality whilst maintaining financial control.  As a project leader you will manage cross functional teams across this global organization. You will be supported by domain experts in every function, enabled by best in class technology and data analytics. Key collaborators are the Clinical Lead for site management, the Project Management Analyst for project coordination, tracking and financial analysis, the Site Activation Manager an expert in start-up as well as the functional leads for any other contracted services. IQVIA’s size and global footprint will present you with the breadth of opportunities necessary to develop your career.  While projects vary, your typical responsibilities might include:          At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 70,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com."
2,"Data Analytics Analyst, SAS Programming",IQVIA,"Madrid, Community of Madrid, Spain",2021-08-25,https://es.linkedin.com/jobs/view/data-analytics-analyst-sas-programming-at-iqvia-2568168413?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=4YXRhD3sfTZpauQA9whRIg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,Pharmaceuticals,"Employment type
Full-time",Not Applicable,"Join us on our exciting journey!  Position Purpose:  We are looking for a passionate and Sr Production Data Integrity Associate which primary focus will be to be responsible for data integrity and output quality assurance from data sources.  If you want to play a key role in a multidisciplinary and brand new team across a fast moving, growing business unit, this could be the role for you!              . We make employment decisions based on qualifications and merit. We prohibit discrimination based on any unlawful consideration such as age, race, national origin, gender or other ""protected status“.  We know that meaningful results require not only the right approach but also . Regardless of your role, we invite you to reimagine healthcare with us. You will have the opportunity to play an important part in helping our clients drive healthcare forward      At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 67,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com."
3,"Clinical Project Manager, Senior Clinical Project Manager, All therapeutic areas",IQVIA,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/clinical-project-manager-senior-clinical-project-manager-all-therapeutic-areas-at-iqvia-2568173269?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=1J4FBQWY5fxuhCC04XYICQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,Pharmaceuticals,"Employment type
Full-time",Not Applicable,"We are looking for a Clinical Project Manager/Senior Clinical Project Manager to join our innovative and dynamic group of global professionals dedicated to assisting our clients in driving healthcare forward. This is an important and high-profile role within our Research & Development Operation business unit to enable medical breakthroughs that advance healthcare and patient treatment options around the world.  As Clinical Project Manager/Senior Clinical Project Manager you will liaise directly between IQVIA functions and the customer, acting as that accountable point for delivery and quality whilst maintaining financial control. You will manage cross functional teams across this global organization and be supported by domain experts in every function, enabled by best in class technology and data analytics.  Key collaborators are the Clinical Lead for site management, the Project Vendor Manager, the Project Management Analyst for project coordination, tracking and financial analysis, and the Site Activation Manager an expert in start-up.  IQVIA’s size and global footprint will present you with the breadth of opportunities necessary to develop your career.  Typically assigned to one or two projects, or a program, responsibilities might include:     At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 70,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com."
4,"Analyst, Real World Evidence",IQVIA,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/analyst-real-world-evidence-at-iqvia-2669338286?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=oED%2FzJUA%2Ff6v%2BPL1IFUfIw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,Pharmaceuticals,"Employment type
Full-time",Not Applicable,"The Company  IQVIA - the Human Data Science Company - is grounded in three interconnected forces: human data, human science, and data science. IQVIA contributes to the advancement of human health globally through timely research, insightful analysis and scientific expertise applied to granular non-identified patient-level data. Fulfilling an essential need within healthcare, IQVIA delivers objective, relevant insights and research that accelerate understanding and innovation critical to sound decision making and improved human outcomes. With access to institutional knowledge, advanced analytics, technology and unparalleled data, IQVIA works in tandem with a broad set of healthcare stakeholders to drive a research agenda focused on Human Data Science, including government agencies, academic institutions, the life sciences industry and payers. IQVIA has approximately 55,000 employees in more than 100 countries, all committed to making the potential of human data science a reality.    The IQVIA Real-World Solutions (RWS) team works with clients worldwide to support their use of complex, clinically rich, patient-level healthcare datasets to answer specific research questions and make informed decisions. We are a collaborative, intellectually curious, entrepreneurial and innovative group looking to harness the value of Real-World Evidence (RWE) in a constantly evolving industry.  Specifically, you will be working in the RWS. The team is responsible for advancing the IQVIA capabilities as part of the EMS Portfolio. This includes oversight of EMS RWE Study delivery, driving targeted internal capability development, client business development, and operational study delivery. EMS Studies enrich data by integrating two methods of data collection (primary and secondary) to build a comprehensive longitudinal patient record, increasing both the availability and depth of researchable data. The group are innovative in their use of secondary data (e.g. electronic medical records, health claims) and seek to provide tangible benefits to our clients through this methodology. EMS Study methods are typically deployed in observational research, although there is considerable effort to utilize the approach in clinical trials. The EMS team is responsible for a broad range of activities, including:     As an Analyst you will join a high profile, talented and fast paced team, actively participating in the development and delivery of the EMS Portfolio. You must thrive in a collaborative environment where you can leverage the globally extensive assets of IQVIA to support the team to accelerate new business growth, build in-depth expertise in innovative observational research and learn approaches to data management. You will provide high quality, time-sensitive input to both client projects and internally funded capability development projects. Assignments range in complexity from basic analysis and problem solving to assisting in the development of complex solutions across multiple geographies and business units. Tasks will require technical, process-driven and scientific know-how, working with global and functionally diverse teams. The successful candidate will benefit from professional development and learning opportunities, which includes skill-specific training courses and on-the-job training.    As an Analyst you will be working on development workstreams and client projects within multidisciplinary and international teams. Your responsibilities will include:   :   :     Candidates interested in joining as an Analyst will have:     In addition to the skills and experience above, candidates interested in joining as an Analyst will have:   At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 70,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com."
5,Software Engineer Sebas,Allot,"Las Rozas de Madrid, Community of Madrid, Spain",2021-08-25,https://es.linkedin.com/jobs/view/software-engineer-sebas-at-allot-2696586738?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=Eud4R6%2B9bB8ZMMSUgB4ZpA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"Information Technology and Services, Computer Software, and Telecommunications","Employment type
Full-time",Associate,"Who We Are  Allot is an industry leader in network security and visibility. A global growing company in cyber-security with a strong Tier1 customer base. We embrace an Agile way of working, priding ourselves on being fast, diverse and dynamic. We are real team players who are ready to go the extra mile to succeed. We believe that anyone can make an impact and together our team spirit makes all the difference. This is your opportunity to develop, professionally and personally    Talented SW Engineer to incorporate our cybersecurity development group.        Soft Skills"
6,Senior Commercial Analyst - New Food Brands (They/She/He),Glovo,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/senior-commercial-analyst-new-food-brands-they-she-he-at-glovo-2606109660?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=tXCVXS6cS2ZMm3L47byVRA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"Internet, Human Resources, and Retail","Employment type
Full-time",Associate,"About Glovo  We’re a Barcelona-based startup and the fastest-growing delivery player in Europe, Africa, and Western Asia. With food at the core of the business, Glovo delivers any product within your city at any time of day.  At Glovo, you’ll have the job of your life while working together towards our shared vision to give everyone easy access to anything in their city. We welcome top performers that will bring new ideas, diverse perspectives, and provide you the opportunities and freedom to grow and make a real impact on millions of lives… all while having fun!  We believe that diversity adds incredible value to our teams, our products, and our culture. We know that the best ideas and solutions come by bringing together people from all over the world and by fostering a culture of inclusion where everyone feels heard and has the chance to make a real impact. It's because of this that we are committed to providing equal opportunities to talent from all backgrounds.  In your application, please feel free to note which pronouns you use (for example: she/her/hers, he/him/his, they/them/theirs, etc).    At Glovo Concepts we are creating the next generation of food delivery brands to make sure any town, city or neighborhood has access to an amazing assortment of restaurants. Glovo Concepts is a solution for partners (restaurants working with Glovo) where we take care of the branding, marketing, supply chain and train their chefs so partners just have to cook and we help them grow their top line!  You will be responsible for the expansion of our Concepts to new countries, grow our Operators network and help us build local teams to manage the expansion of the project in each country.          If you believe you match these values, we look forward to meeting you!  Wanna take a peek into what it's like to work at Glovo? Follow us on Instagram and like us on Facebook!  Glovo is transforming the way consumers access local goods, enabling anyone to get almost any product delivered in minutes. Our on-demand logistics connect customers with independent local couriers who acquire goods from any restaurant or store in a city, as well as deliver urgent packages for a variable fee.  For additional information on Glovo, please visit https://about.glovoapp.com/"
7,Software Development Engineer - Madrid Tech Hub,Amazon,"Madrid, Community of Madrid, Spain",2021-08-25,https://es.linkedin.com/jobs/view/software-development-engineer-madrid-tech-hub-at-amazon-2432010420?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=yngUGq2utiszRpZ8wqFmlw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"Computer Software, Information Technology and Services, and Internet","Employment type
Full-time",Mid-Senior level,"Description  You’re a software engineer. Your time is limited and in demand. Rather than poring over hundreds of job descriptions, you’d rather just get to the part where you solve highly-complex problems, build environments to handle massive scale, develop thoughtful and elegant code, and partner with super smart teammates to deliver game-changing products and services.  By submitting your application here, you can apply once and be considered for multiple Software Engineer openings across various Amazon teams based in Madrid, Spain.  Job Responsibilities  Work with your team to define and understand service functional and technical requirements       We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.   - Amazon Spain Services, S.L. Job ID: A1372015"
8,Data / Business Analyst,Amazon,"Madrid, Community of Madrid, Spain",2021-08-25,https://es.linkedin.com/jobs/view/data-business-analyst-at-amazon-2635381438?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=KMu50aArWOvJ8VVTRYI66w%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"Computer Software, Information Technology and Services, and Internet","Employment type
Full-time",Not Applicable,"Description  Amazon’s EU HR Operations Project Management Office (PMO) is looking for an HR Data Analyst to be part of our Research & Analytics stream.  As a member of the team, you will leverage established and novel data sources, build sound and replicable dataframes for analysis and provide compelling Management Information to the leadership team using a variety of visualization techniques. You will also build predictive workforce models that have a direct impact on day-to-day decision making and on HR project investments. Within the Research and Analytics Team, you will be at the forefront of using data science to transform how Amazon attracts, develops, and retains the world’s best employees.  This is a 12 month Fix Term Contraxt.          - Amazon EU SARL (Spain Branch) Job ID: A1595022"
9,Data Analyst (Marketing),Adecco,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/data-analyst-marketing-at-adecco-2691919192?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=fO89yPPEsA9NpRkgLA4tWQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,Marketing and Advertising,"Employment type
Full-time",Mid-Senior level,"Adecco selecciona para importante agencia de publicidad y marketing un/a data analyst.  Tu misión principal será recopilar, procesar y gestionar los datos relevantes para posteriormente derivarlos al departamento correspondiente."
10,Data & Applied Scientist 2,Microsoft,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/data-applied-scientist-2-at-microsoft-2667129659?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=2MbkTNQ6hXhAbzLR4Z4%2Fww%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,"Computer Hardware, Computer Software, and Information Technology and Services","Employment type
Full-time",Not Applicable,"Microsoft's mission is to empower every person and every organization on the planet to achieve more and we believe that artificial intelligence will play a critical role in accomplishing that mission.  The Web Experiences (WebXT) org at Microsoft is working on large scale search, browse and content technologies across Bing, Microsoft News, Advertising Platform, Edge browser, and Maps.  We are the Bing Local Search team responsible for delivering various local search and recommendation experiences to over 500M+ global users of Microsoft’s search engine (Bing) and Web Experiences (WebXT). We are responsible for mining comprehensive, fresh, rich, and clean content from internet, partners, and business owners for millions for businesses around the world.  You will be deeply involved in best-in-class modeling, measurement and experimentation for critical user experiences like search and recommendation covering wide range of problems including index selection, relevance, information retrieval, entity extraction, recommendation and classification.            Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.  Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.  #Backend# #BigData# #MachineLearning# #Search# #WebXT#"
11,"Senior Analyst, CRM- Spain Remote",Vistaprint,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/senior-analyst-crm-spain-remote-at-vistaprint-2577009966?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=RtTWPxLur45NtbrdX8sSNA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,"Internet, Marketing and Advertising, and Mechanical or Industrial Engineering","Employment type
Full-time",Associate,"Who We Are  Vistaprint’s Data and Analytics (DnA) organization is working to make our company one of the world’s most well-known and successful data-driven companies. The cross-functional team includes product owners, analysts, technologists, data engineers and more – all focused on providing Vistaprint with information and tools we can use to deliver jaw-dropping customer value. DnA team members are empowered to learn new skills, communicate openly and be active problem-solvers.          Being at Vistaprint means that you don’t see work as just a building, a desk or a manufacturing floor. You see it as a chance to take a step forward in your career journey – and your life. We strive to give you everything you need to learn, grow, and succeed. Through innovation, collaboration, and perpetual exposure to what’s next, we’re always pushing boundaries and broadening our horizons. We embrace the chance to operate outside of our comfort zone to discover what we’re capable of. Some might call that a challenge; we just call it another great day at work.  Vistaprint has received numerous recognitions including a perfect score of 100 on the Human Rights Campaign Foundation’s 2021 Corporate Equality Index (CEI) naming us a Best Places to Work for LGBTQ Equality. We also earned a place as one of the best remote-first workplaces in the U.S. and on the Boston Best Places to Work list from Built In. In addition, Vistaprint’s CEO, Robert Keane, was recently honored with Comparably’s Best CEOs award, listing him among the top CEOs according to employees. Vistaprint offers numerous support systems including Employee Resource Groups like Pride, Mosaic, and Women in Technology, and special interests communities to foster awareness, respect, and inclusion within the workplace.    In 2020, Vistaprint adopted a Remote-First operating model and culture. We heard from our team members that having the freedom, autonomy and trust in each other to work from home and, the ability to operate when they are most productive, empowers everyone to be their best and most brilliant self. Vistaprint also provides collaboration spaces for team members to work physically together when it's safe to do so or believe in office working will deliver the best results. Currently we are enabled to hire remote team members in over 20 US States as well as several countries in Europe: Spain, Germany, UK, Czech Republic, the Netherlands and Switzerland.    As an e-commerce powerhouse, Vistaprint creates customer value (and delight) through accessible, cutting-edge technology. We are the marketing partner to millions of small businesses around the world. For more than 20 years, we have helped small businesses look and feel credible through high-quality marketing products and solutions that include signage, logo apparel, promotional products, face masks, flyers, postcards, business cards, websites and digital marketing. With Vistaprint, small businesses are able to create and customize their marketing with easy-to-use digital tools and design-templates, or by receiving expert graphic design support. In 2020, Vistaprint acquired 99designs to expand its design offering via a worldwide community of more than 150,000 talented designers to make it easy for designers and clients to work together to create designs they love. Vistaprint is focused on making great marketing and design accessible to every small business owner, allowing them to create a cohesive brand image for use in-store, online and on-the-go.    Vistaprint, a Cimpress company, is an Equal Employment Opportunity Employer. All qualified candidates will receive consideration for employment without regard to race, color, sex, national or ethnic origin, nationality, age, religion, citizenship, disability, medical condition, sexual orientation, gender identity, gender presentation, legal or preferred name, marital status, pregnancy, family structure, veteran status or any other basis protected by human rights laws or regulations. This list is not exhaustive and, in fact, in many cases, we strive to do more than the law requires."
12,Product Manager (Archiving),Acronis,"Madrid, Community of Madrid, Spain",2021-08-25,https://es.linkedin.com/jobs/view/product-manager-archiving-at-acronis-2640603286?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=a0NxAaWvhWxo3sy03X59sA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,Computer Software,"Employment type
Full-time",Entry level,"As Acronis is dedicated not just to Cyber Protection but to the general protection of its potential and current employees, recruitment and onboarding process are being held online during the current global COVID-19 situation.  Acronis leads the world in cyber protection - solving safety, accessibility, privacy, authenticity, and security (SAPAS) challenges with innovative backup, security, disaster recovery, and enterprise file sync and share solutions that run in hybrid cloud environments: on-premises, in the cloud, or at the edge. Enhanced by AI technologies and blockchain-based data authentication, Acronis protects all data, applications and systems in any environment, including physical, virtual, cloud, and mobile.  With dual headquarters in Switzerland and Singapore, Acronis protects the data of more than 5 million consumers and 500,000 businesses in over 150 countries and 20 languages.  At Acronis, we are currently looking for a Product manager for Advanced Backup team that will be responsible for file and email archiving."
13,Business Data Scientist - Insurance / Financial Background,Zurich Insurance Company Ltd,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/business-data-scientist-insurance-financial-background-at-zurich-insurance-company-ltd-2604657266?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=Npkbbo9FksujOkCHVhOijA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,Insurance and Financial Services,"Employment type
Full-time",Mid-Senior level,"Our Opportunity  Are you looking for an exciting opportunity as Data Scientist in Internal Audit?  In Zurich Group Audit you will be part of a professional Internal Audit department rated as one of the top 10% in our peer group.  To complete our team, we are looking for talent with a positive can-do attitude who is passionate to add value and gain experience in working for a multinational company.  Group Audit is responsible for performing audits over the whole of Zurich's operations globally. We are looking for a Data Scientist in EMEA to join our audit hub in Barcelona being part of our global Internal Audit organization. You will contribute to the Group Audit global team in terms of professional skills, technical knowledge, energy and motivation.  Our mandate is to provide independent and objective assurance to the Zurich Boards of Directors and Audit Committees as well as to the Group CEO and Senior Management. To deliver this mandate, Group Audit works as a fully virtually integrated team, with a one-global-team mindset across the 19 countries where our teams are located. Our working practices follow the principles of Trust, Equality and Inclusiveness, Outcomes and Personal growth. We promote and support innovation from within and idea generation across our teams. Our ultimate ambition is to provide inspiring assurance in whatever form and whatever time our stakeholders need it by operating as a passionate, united, innovative and high-performing team.  You will play a key role in implementing our data science and analytics strategy and embed our data science function in our Group Internal Audit lifecycle. You will implement tools and strategies to translate raw data into valuable business insights to help Group Audit to enhance the focus of the Group Audit Annual Audit Plan and shape the individual audits around the identified risks, as well support data analytics approach on individual audits in various countries.  As part of your work you will participate in global audits and Group Audit wide initiatives and interact with leaders and team members from other countries.  This is a great opportunity to progress your career within a global business and deliver an exceptional service to internal stakeholders.    As a Data Scientist, your main responsibilities will involve:          As well as a competitive salary and a yearly bonus we offer benefits package which includes:    Primary work location is Barcelona. You can apply by clicking on the button “Apply online”.    Looking for a challenging and inspiring work environment where you can make a difference? At Zurich millions of individuals and businesses place their trust in our products and services every day. Our 53,000 employees worldwide form the basis of our success, enabling, businesses and communities to face a world of risk with confidence. Imagine if you could help people do this all over the world. You’d give them confidence and reassurance by protecting what they love most. It’s a big challenge, but you will be supported by a world-class team who believe in helping you to reach your full potential and deliver on our promises.  So be challenged. Be inspired. Help us make a difference.  At Zurich we are an equal opportunity employer. We attract and retain the best qualified individuals available, without regard to race/ethnicity, religion, gender, sexual orientation, age or disability."
14,Programador/a informático/a de aplicaciones Power Apps,Nebrimática,Spain,2021-08-25,https://es.linkedin.com/jobs/view/programador-a-inform%C3%A1tico-a-de-aplicaciones-power-apps-at-nebrim%C3%A1tica-2691909809?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=EFZXCdPujqX6iCbNV3%2FxVw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,NA,NA,NA,"PROGRAMADOR/A INFORMÁTICO/A DE APLICACIONES POWER APPS  Perfil: Programador/a informático/a con preferentemente experiencia demostrada en aplicaciones basadas en modelos de Power Apps, o al menos, con experiencia demostrada en desarrollo en Dynamics 365."
15,Software Engineer (remote in Spain),Oracle,Spain,2021-08-25,https://es.linkedin.com/jobs/view/software-engineer-remote-in-spain-at-oracle-2696556437?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=i2v2IsOgtYOfBaFFyPcHBQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,Information Technology and Services,"Employment type
Full-time",Mid-Senior level,"About us  We are a family of 150+ geeks: Developers, SW Engineers in Test, Technical Writers, UX Designers and Product Managers. With over 25 nationalities, we share a start-up culture while pursuing innovative ways of building highly scalable solutions."
16,Sr. Business Analyst - Display (They/She/He),Glovo,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/sr-business-analyst-display-they-she-he-at-glovo-2639906569?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=ZWajpcOj5VEMMSfZ1hIv8Q%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,"Internet, Human Resources, and Retail","Employment type
Full-time",Associate,"About Glovo  We’re a Barcelona-based startup and the fastest-growing delivery player in Europe, Africa, and Western Asia. With food at the core of the business, Glovo delivers any product within your city at any time of day.  At Glovo, you’ll have the job of your life while working together towards our shared vision to give everyone easy access to anything in their city. We welcome top performers that will bring new ideas, diverse perspectives, and provide you the opportunities and freedom to grow and make a real impact on millions of lives… all while having fun!  We believe that diversity adds incredible value to our teams, our products, and our culture. We know that the best ideas and solutions come by bringing together people from all over the world and by fostering a culture of inclusion where everyone feels heard and has the chance to make a real impact. It's because of this that we are committed to providing equal opportunities to talent from all backgrounds.  In your application, please feel free to note which pronouns you use (for example: she/her/hers, he/him/his, they/them/theirs, etc).    We are a quickly growing data driven company where our marketing teams rely on data solutions to inform and drive marketing investment & strategy. By deep diving into data to explore new opportunities, measure outcomes, create large scale marketing experiments and optimise marketing campaigns, the Acquisition Analytics/Performance team is strategic for the growth and future of Glovo.  As a Sr. Business Analyst you will work alongside performance marketers, data engineers & data scientists and be responsible for using data to proactively uncover untapped opportunities, measure & monitor performance and optimise all aspects of Glovo's marketing efforts.            If you believe you match these values, we look forward to meeting you!  Wanna take a peek into what it's like to work at Glovo? Follow us on Instagram and like us on Facebook!  Glovo is transforming the way consumers access local goods, enabling anyone to get almost any product delivered in minutes. Our on-demand logistics connect customers with independent local couriers who acquire goods from any restaurant or store in a city, as well as deliver urgent packages for a variable fee.  For additional information on Glovo, please visit https://about.glovoapp.com/"
17,Business/Solution Analyst,Clarivate,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/business-solution-analyst-at-clarivate-2638836324?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=H5Kyuo7Jq0HquVC8ASr0pQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,"Information Technology and Services, Pharmaceuticals, and Information Services","Employment type
Full-time",Associate,"Clarivate(tm) is a global leader in providing solutions to accelerate the lifecycle of innovation. Our bold mission is to help customers solve some of the world's most complex problems by providing actionable information and insights that reduce the time from new ideas to life-changing inventions in the areas of science and intellectual property. We help customers discover, protect and commercialize their inventions using our trusted subscription and technology-based solutions coupled with deep domain expertise.  We now have more than 8,500 colleagues in over 40 countries worldwide, and we work with over 200 partners to deliver value and success for our customers. Today, Clarivate is a publicly traded company, listed on the New York Stock Exchange under the ticker NYSE:CLVT.  Clarivate is committed to building, nurturing, and developing a diverse culture of belonging where new colleagues can bring their authentic self to work every day! Join us!   Acts as a liaison among business stakeholders in order to elicit, analyse, communicate, and validate requirements for changes to business products; processes and systems Collects, analyses and synthesizes data to document requirements, ensuring needs of client/stakeholder are met. Translate into detailed technology needs. Reviews product needs, instructions, regulations, and/or laws on medium level projects; implementing requirements documents which may include changes to software, using low to medium level programming skills, testing, and providing support to customers. Will author and communicate requirements documentation. Depending on the nature of the project, undertakes a combination of technical implementation and testing analyst tasks if appropriate. Understands customer and/or product needs in the context of internal & external requirements and/or software development information.                    Bachelors degree in related field, or equivalent work experience.    Must have a solid understanding of the client's existing business processes, the key drivers and measures of success of the business, and the short and long term direction of the business and technology. May also need to understand the project business requirements and facilitate implementation team member's understanding of these as well. Working understanding of information systems, business operations, requirements analysis, and integration/design of client solutions. Needs to have a high level understanding of the overall Clarivate Analytics Development or internal systems architecture in order to understand the issues & implications of proposed systems & hardware solutions. Requires some relevant technical or business work experience, ideally a background in business area supported. Requires experience with and understanding of Business Operations and requirements processes, as well as basic business modeling concepts. May also need experience in information systems, development life cycle, business process development and leadership skills.  It is the policy of Clarivate to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, pregnancy, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, Clarivate will provide reasonable accommodations for qualified individuals with disabilities."
18,Senior Compliance Analyst,Oracle,"Barcelona, Catalonia, Spain",2021-08-25,https://es.linkedin.com/jobs/view/senior-compliance-analyst-at-oracle-2696555064?refId=JFedUVFfrAR6hWyd1Iy5fw%3D%3D&trackingId=qkw441y4%2ByPsOAmN49t9WQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,Information Technology and Services,"Employment type
Full-time",Associate,"This position will support the IT Compliance Department with the establishment and maintenance of all IT compliance programs within the company. Existing programs include SSAE 18 (SOC 1), SOC 2, PCI DSS, PADSS, ISO 27K, and related security policies and processes. The candidate will assist in conducting research on compliance requirements as necessary, and will be responsible for performing walkthroughs and controls testing, and writing up reports to document findings for review by the relevant project manager. S/He will ideally have extensive experience in compliance, audit, project management, security, and software development lifecycle best practices."
